ts_code,start_date,hy_code
002669,2012/4/5,220701
002669,2014/1/1,220309
002669,2021/7/30,220317
002670,2012/1/6,330105
002670,2017/6/29,490101
002671,2012/4/18,250106
002671,2014/1/1,610302
002671,2021/7/30,610102
002672,2012/1/17,410401
002672,2021/7/30,760103
002673,2012/4/23,440301
002673,2014/1/1,490101
002674,2012/1/2,350105
002674,2012/4/25,350205
002674,2012/7/2,350105
002675,2012/1/15,370101
002675,2017/6/29,370102
002676,2012/1/15,330105
002676,2021/7/30,330601
002677,2012/1/14,330104
002677,2021/7/30,330401
002678,2012/1/21,360305
002678,2021/7/30,360502
002679,2012/1/23,110301
002680,2012/5/25,260205
002680,2014/1/1,640203
002680,2017/5/20,370301
002681,2012/1/25,330104
002681,2019/7/24,270502
002681,2021/7/30,270504
002682,2012/1/1,420301
002682,2015/7/1,280301
002682,2018/7/13,420801
002682,2021/7/30,420807
002683,2012/1/30,220307
002684,2012/6/1,310201
002684,2014/1/1,280201
002684,2017/6/29,270401
002684,2018/7/13,280201
002684,2021/7/30,280303
002685,2012/5/30,260204
002685,2014/1/1,640202
002685,2019/7/24,640101
002686,2012/6/21,260106
002686,2014/1/1,640106
002686,2021/7/30,640105
002687,2012/1/4,350202
002687,2021/7/30,350209
002688,2012/1/5,110801
002689,2012/7/9,260208
002689,2014/1/1,640204
002690,2012/7/20,260207
002690,2014/1/1,640209
002691,2012/7/23,260205
002691,2014/1/1,640203
002692,2012/7/30,260404
002692,2014/1/1,630404
002692,2021/7/30,630805
002693,2012/1/31,370102
002693,2017/6/29,370301
002693,2021/7/30,370304
002693,2022/7/29,370102
002694,2012/8/8,250106
002694,2014/1/1,610302
002695,2012/1/28,340401
002695,2021/7/30,340803
002696,2012/1/27,110202
002696,2022/7/29,110403
002697,2012/8/28,450102
002697,2014/1/1,450302
002698,2012/9/3,260205
002698,2014/1/1,640203
002698,2021/7/30,640701
002699,2012/1/3,350204
002699,2015/11/2,350207
002699,2018/7/13,720102
002699,2021/7/30,720601
002700,2012/1/11,410301
002701,2012/1/25,360201
002701,2021/7/30,360203
002702,2012/1/26,340404
002702,2021/7/30,340406
002703,2012/10/26,310201
002703,2014/1/1,280201
002703,2021/7/30,280203
002705,2014/1/8,330104
002705,2021/7/30,330301
002706,2014/1/8,630403
002706,2021/7/30,630802
002707,2014/1/8,460301
002707,2021/7/30,461004
002708,2014/1/8,280201
002708,2021/7/30,280203
002709,2014/1/8,220309
002709,2021/7/30,630702
002710,2014/1/8,370601
002711,2014/1/8,420801
002711,2021/7/30,420802
002712,2014/1/8,720201
002712,2021/7/30,720501
002713,2014/1/8,620201
002714,2014/1/22,110701
002714,2021/7/30,110702
002715,2014/1/8,280201
002715,2021/7/30,280203
002716,2014/1/8,240303
002716,2018/6/19,240504
002716,2021/7/30,240402
002717,2014/1/8,620501
002717,2021/7/30,620307
002718,2014/1/22,610303
002719,2014/1/22,340403
002719,2019/7/24,340404
002719,2021/7/30,340702
002720,2014/1/22,350105
002721,2014/1/22,360304
002721,2021/7/30,350301
002722,2014/1/22,640206
002722,2021/7/30,350106
002723,2014/1/22,330104
002723,2021/7/30,330501
002724,2014/1/24,270401
002725,2014/1/22,280201
002725,2021/7/30,280204
002726,2014/1/20,340401
002727,2014/1/20,370401
002727,2021/7/30,370403
002728,2014/1/31,370201
002728,2014/7/31,370102
002728,2019/7/24,370201
002729,2014/1/16,270401
002730,2014/1/26,640203
002731,2014/1/24,360304
002731,2021/7/30,350301
002732,2014/1/25,340403
002732,2021/7/30,340702
002733,2014/1/25,630305
002733,2021/7/30,630705
002734,2015/1/15,220303
002734,2021/7/30,220803
002735,2014/1/25,360201
002735,2021/7/30,360204
002736,2014/1/19,490101
002737,2014/1/19,370201
002738,2014/1/19,210402
002738,2020/8/3,240503
002738,2021/7/30,240504
002739,2015/1/15,720102
002739,2021/7/30,720602
002740,2015/1/15,360304
002740,2021/7/30,350301
002741,2015/2/15,220309
002741,2021/7/30,270601
002742,2015/1/15,610303
002742,2021/7/30,610102
002742,2022/7/29,370102
002743,2015/1/15,620401
002745,2015/1/15,270302
002746,2015/1/15,110701
002746,2021/7/30,110703
002747,2015/3/9,640101
002747,2018/1/1,630202
002747,2018/6/7,640106
002747,2021/7/30,640701
002748,2015/1/9,220309
002748,2021/7/30,220202
002749,2015/1/16,220303
002749,2021/7/30,220803
002750,2015/1/16,370201
002751,2015/1/13,360401
002751,2021/7/30,460803
002752,2015/1/13,360201
002752,2021/7/30,360203
002753,2015/1/6,220603
002755,2015/1/6,620402
002755,2019/7/24,370102
002756,2015/5/6,230102
002756,2021/7/30,230501
002756,2022/7/29,240603
002757,2015/1/25,640209
002758,2015/1/25,370401
002758,2021/7/30,370402
002758,2022/7/29,280302
002759,2015/5/25,330104
002759,2021/7/30,630702
002760,2015/1/15,640102
002760,2017/6/29,640103
002761,2015/1/15,350206
002761,2020/9/3,620101
002762,2015/1/15,350207
002762,2021/7/30,350209
002763,2015/1/15,350207
002763,2021/7/30,350205
002765,2015/1/15,280201
002765,2021/7/30,270301
002766,2015/1/15,710202
002766,2021/7/30,280206
002767,2015/1/15,630203
002767,2021/7/30,640107
002768,2015/1/18,220503
002769,2015/6/18,420801
002769,2021/7/30,420803
002770,2015/1/18,340403
002770,2021/7/30,340702
002771,2015/1/18,710202
002771,2021/7/30,710301
002772,2015/1/18,110102
002772,2021/7/30,110104
002773,2015/6/18,370102
002774,2017/3/10,640204
002775,2015/1/18,620501
002775,2021/7/30,620307
002776,2015/1/18,350204
002776,2021/7/30,350209
002777,2016/1/7,710202
002777,2021/7/30,710301
002778,2015/12/28,220101
002778,2021/7/30,750303
002778,2022/7/29,760104
002779,2015/12/23,640106
002779,2017/6/29,640209
002780,2015/11/23,350207
002780,2021/7/30,350208
002781,2015/11/5,620201
002782,2015/12/24,270502
002782,2021/7/30,270504
002782,2022/7/29,270401
002783,2015/12/15,220307
002785,2015/12/24,610303
002786,2015/12/24,640103
002786,2017/6/29,640209
002787,2016/1/7,360201
002787,2021/7/30,360203
002788,2016/1/25,370401
002788,2021/7/30,370402
002789,2016/3/23,620201
002790,2016/3/4,360303
002790,2021/7/30,360309
002791,2016/4/18,610303
002792,2016/4/18,730202
002792,2021/7/30,730204
002793,2016/4/18,640106
002793,2020/6/1,370102
002795,2016/4/18,610303
002795,2019/7/24,640102
002795,2021/7/30,640108
002796,2016/4/26,640102
002796,2019/7/24,640204
002796,2022/7/29,730204
002797,2016/4/26,490101
002798,2016/5/9,360303
002798,2020/9/23,610303
002798,2021/7/30,360306
002799,2016/5/25,360201
002799,2021/7/30,360205
002800,2016/5/25,420801
002800,2021/7/30,420807
002801,2016/6/24,630101
002802,2016/6/24,220309
002803,2016/6/24,360201
002803,2021/7/30,450602
002805,2016/6/24,220204
002805,2022/7/29,630702
002806,2016/7/18,240301
002807,2016/8/4,480101
002807,2021/7/30,480501
002808,2016/8/4,270301
002808,2017/6/29,270303
002809,2016/8/23,220309
002810,2016/8/23,220309
002811,2016/8/23,620201
002812,2016/9/7,360201
002812,2019/3/7,220309
002812,2021/7/30,630702
002813,2016/10/12,730203
002813,2017/6/29,730201
002813,2019/7/24,280201
002813,2021/7/30,280206
002815,2016/10/12,270202
002816,2016/10/17,640209
002817,2016/10/17,370201
002817,2021/7/30,370503
002817,2022/7/29,370101
002818,2016/11/6,450502
002818,2021/7/30,450304
002819,2016/10/28,640301
002819,2021/7/30,640107
002820,2016/11/6,340404
002820,2021/7/30,340802
002821,2016/11/6,370101
002821,2021/7/30,370603
002822,2016/12/1,620201
002823,2016/12/1,630101
002824,2016/12/25,240301
002825,2016/12/19,220501
002826,2016/12/1,370101
002826,2017/6/29,370201
002826,2021/7/30,370102
002827,2016/12/1,220307
002828,2016/12/1,210401
002828,2021/7/30,750201
002829,2016/12/11,650101
002830,2016/12/11,620201
002831,2016/12/1,360201
002831,2021/7/30,360205
002832,2016/12/11,350207
002832,2021/7/30,350209
002833,2016/12/11,640209
002835,2016/12/11,710101
002835,2021/7/30,710102
002836,2016/12/25,360201
002836,2021/7/30,360205
002837,2016/12/19,640209
002838,2016/12/19,220503
002839,2016/12/19,480101
002839,2021/7/30,480501
002840,2016/12/19,340401
002841,2017/1/5,270301
002841,2021/7/30,461103
002841,2022/7/29,270503
002842,2016/12/28,240502
002843,2017/1/5,640401
002843,2021/7/30,640108
002845,2017/1/14,270301
002846,2017/1/14,360201
002846,2021/7/30,360203
002847,2017/1/14,340404
002847,2021/7/30,340801
002848,2017/1/19,330202
002849,2017/1/24,640301
002849,2021/7/30,640107
002850,2017/2/14,270502
002850,2021/2/3,630305
002850,2021/7/30,630701
002851,2017/2/24,630306
002852,2017/2/24,110502
002853,2017/2/24,360302
002853,2021/7/30,360308
002855,2017/3/1,270502
002855,2021/7/30,270504
002856,2017/3/1,620201
002857,2017/3/10,640301
002857,2021/7/30,630804
002858,2017/3/18,720104
002858,2021/7/30,460601
002859,2017/3/18,270101
002859,2017/6/29,270203
002859,2018/7/13,270502
002859,2021/7/30,270401
002860,2017/3/30,330105
002860,2021/7/30,330601
002861,2017/3/30,270502
002861,2021/7/30,270504
002862,2017/3/30,360305
002862,2021/7/30,360502
002863,2017/3/30,280201
002863,2021/7/30,280204
002864,2017/11/8,370201
002865,2017/4/19,280401
002865,2017/6/29,280201
002865,2021/7/30,280202
002865,2022/7/29,630502
002866,2017/4/19,270202
002866,2021/7/30,270504
002867,2017/4/19,360304
002867,2021/7/30,350301
002868,2017/4/19,110801
002869,2017/5/4,710201
002869,2019/7/24,270401
002870,2017/5/4,640301
002870,2021/4/29,280201
002870,2021/7/30,640107
002870,2022/7/29,280206
002871,2017/5/4,640102
002871,2021/7/30,640108
002872,2017/5/4,370401
002872,2021/7/30,370402
002872,2022/7/29,370102
002873,2017/5/11,370201
002875,2017/5/11,350207
002875,2021/7/30,350209
002876,2017/5/22,270301
002877,2017/5/22,640102
002877,2021/7/30,640108
002878,2017/5/22,720201
002878,2021/7/30,460803
002878,2022/7/29,720501
002879,2017/6/5,630404
002879,2021/7/30,630805
002880,2017/6/5,370301
002880,2021/7/30,370302
002881,2017/6/5,270502
002881,2021/7/30,270504
002882,2017/6/5,630404
002882,2021/7/30,630805
002883,2017/6/19,620302
002883,2021/7/30,620601
002884,2017/7/12,640106
002885,2017/6/20,270401
002885,2021/7/30,270504
002885,2022/7/29,270401
002886,2017/6/20,220503
002887,2017/7/12,620501
002887,2019/7/24,410401
002887,2021/7/30,760104
002888,2017/7/12,270501
002888,2021/7/30,270503
002889,2017/7/12,420801
002889,2021/7/30,420803
002890,2017/7/26,640207
002891,2017/8/7,340404
002891,2017/8/26,110401
002891,2021/7/30,110404
002892,2017/8/7,630101
002893,2017/8/15,410104
002895,2017/8/15,220312
002895,2021/7/30,220802
002896,2017/8/26,640102
002896,2021/7/30,640108
002897,2017/8/26,730202
002897,2021/7/30,730204
002898,2017/8/26,370102
002899,2017/9/7,360305
002899,2021/7/30,360502
002900,2017/9/7,370102
002901,2017/9/7,370501
002901,2021/7/30,370503
002902,2017/9/21,270502
002902,2019/7/24,730202
002902,2021/7/30,730204
002903,2017/9/25,640101
002905,2017/9/21,720102
002905,2021/7/30,720602
002906,2017/9/25,280201
002906,2021/7/30,280206
002907,2017/10/10,370201
002908,2017/10/10,730201
002908,2021/7/30,730206
002909,2017/10/10,220309
002909,2021/7/30,220316
002910,2017/10/30,340403
002910,2021/7/30,340702
002911,2017/11/8,410301
002912,2017/11/21,710101
002912,2021/7/30,710103
002913,2017/11/21,270202
002915,2017/11/21,220311
002916,2017/12/8,270202
002917,2017/12/8,220307
002918,2017/12/8,610303
002918,2021/7/30,360306
002919,2017/12/8,220304
002919,2021/7/30,770102
002920,2017/12/8,710201
002920,2021/7/30,710401
002921,2017/12/20,280201
002921,2021/7/30,280205
002922,2017/12/20,270502
002922,2021/7/30,270401
002923,2017/12/20,370102
002925,2018/1/7,270502
002925,2021/7/30,270504
002926,2018/1/29,490101
002927,2018/2/12,630403
002927,2021/7/30,630802
002928,2018/2/12,420401
002928,2021/7/30,421001
002929,2018/2/12,730203
002929,2021/7/30,730103
002930,2018/4/3,420801
002930,2021/7/30,420806
002931,2018/4/3,280201
002931,2019/7/24,640102
002931,2021/7/30,640108
002932,2018/7/6,370501
002932,2021/7/30,370504
002933,2018/8/9,650201
002935,2018/8/31,650101
002935,2021/7/30,650501
002936,2018/8/31,480101
002936,2021/7/30,480401
002937,2018/9/18,270502
002937,2021/7/30,270504
002938,2018/9/18,270202
002939,2018/9/18,490101
002940,2018/10/12,370102
002941,2018/10/30,620302
002941,2021/7/30,620306
002942,2018/10/30,220303
002942,2021/7/30,220803
002943,2018/11/28,640101
002945,2018/12/11,490101
002946,2019/1/24,340403
002946,2021/7/30,340702
002947,2019/1/24,270502
002947,2021/7/30,270504
002948,2018/12/11,480101
002948,2021/7/30,480401
002949,2019/2/18,620101
002949,2021/7/30,620601
002950,2019/3/6,370501
002950,2021/7/30,370503
002951,2019/3/6,360201
002951,2021/7/30,360205
002952,2019/3/18,270301
002953,2019/5/6,630404
002953,2021/7/30,630805
002955,2019/5/6,270301
002956,2019/6/4,340404
002956,2021/7/30,340802
002957,2019/7/11,640209
002957,2021/7/30,640702
002958,2019/2/18,480101
002958,2021/7/30,480501
002959,2019/7/18,330104
002959,2021/7/30,330301
002960,2019/7/24,640204
002961,2019/8/22,490301
002961,2021/7/30,490303
002962,2019/9/2,270303
002963,2019/9/19,620201
002965,2019/10/11,640401
002965,2021/7/30,640108
002965,2022/7/29,280205
002966,2019/6/18,480101
002966,2021/7/30,480401
002967,2019/10/28,510101
002967,2021/7/30,460802
002968,2019/11/1,430101
002968,2021/7/30,430301
002969,2019/11/14,360201
002969,2021/7/30,360203
002970,2019/11/29,270501
002970,2021/2/3,710101
002970,2021/7/30,710103
002971,2019/12/5,220309
002972,2019/12/12,640501
002973,2019/12/23,410401
002973,2021/7/30,760103
002975,2020/1/22,640209
002975,2021/7/30,640702
002976,2020/2/26,270502
002976,2021/7/30,270504
002976,2022/7/1,280205
002977,2020/3/10,650101
002977,2021/7/30,650501
002978,2020/3/15,210301
002978,2021/7/30,240504
002979,2020/3/25,630202
002979,2021/7/30,640701
002980,2020/3/30,640301
002980,2021/7/30,630804
002981,2020/4/2,270502
002981,2021/7/30,270504
002982,2020/4/8,110701
002982,2021/7/30,110703
002983,2020/4/13,270302
002984,2020/8/29,220601
002984,2021/7/30,280204
002985,2020/4/13,650201
002986,2020/4/27,220101
002986,2021/7/30,750303
002987,2020/4/16,710201
002987,2021/7/30,710401
002988,2020/5/5,240301
002989,2020/5/5,620201
002990,2020/5/13,710101
002990,2021/7/30,710103
002991,2020/7/21,340404
002991,2021/7/30,340801
002992,2020/7/21,270301
002992,2022/7/29,270302
002993,2020/7/27,270502
002993,2021/7/30,270504
002995,2020/7/22,720201
002995,2021/7/30,720501
002996,2020/8/14,240301
002997,2020/8/21,280201
002997,2021/7/30,280205
002998,2020/8/21,220401
002999,2020/8/21,220310
002999,2021/7/30,220805
003000,2020/8/31,340404
003000,2021/7/30,340801
003001,2020/8/31,620404
003002,2020/9/4,220307
003003,2020/9/4,360201
003003,2021/7/30,360206
003004,2020/11/21,710101
003004,2021/7/30,710102
003005,2020/9/5,710202
003005,2021/7/30,710301
003006,2020/9/4,360101
003006,2021/7/30,770101
003007,2020/9/14,710201
003007,2021/7/30,710401
003008,2020/9/14,510101
003008,2021/7/30,460802
003009,2020/9/9,650101
003010,2020/9/14,720201
003010,2021/7/30,450603
003011,2020/9/21,360302
003011,2021/7/30,360306
003012,2020/9/24,610303
003012,2021/7/30,360306
003013,2020/9/30,620301
003013,2021/7/30,620601
003015,2020/9/30,270303
003016,2020/10/16,350203
003016,2021/7/30,350209
003017,2020/10/16,220203
003018,2020/10/26,360201
003018,2021/7/30,360204
003019,2020/10/29,270301
003020,2020/11/10,370102
003021,2020/11/25,630101
003022,2020/11/25,220309
003022,2021/7/30,630504
003023,2020/12/1,330104
003023,2021/7/30,330301
003025,2020/12/1,640101
003026,2020/12/5,270103
003027,2020/12/5,410401
003027,2021/7/30,760101
003028,2020/12/14,270502
003028,2021/7/30,270504
003029,2020/12/14,710201
003029,2021/7/30,710401
003030,2020/12/23,340404
003030,2021/7/30,110504
003031,2020/12/23,730202
003031,2021/7/30,730206
003032,2021/1/3,720104
003032,2021/7/30,461102
003033,2021/1/3,280201
003033,2021/7/30,280402
003035,2021/1/8,410105
003035,2021/7/30,410110
003036,2021/2/4,640206
003037,2021/1/25,610302
003037,2022/7/29,610102
003038,2021/1/29,240301
003039,2021/2/19,410201
003039,2021/7/30,760102
003040,2021/3/5,730201
003040,2021/7/30,730206
003041,2021/3/20,350206
003042,2021/3/20,220303
003042,2021/7/30,220803
003043,2021/3/29,640401
003043,2021/7/30,270108
003816,2019/8/8,410105
003816,2021/7/30,410108
300001,2009/10/22,260402
300001,2014/1/1,630402
300001,2021/7/30,630801
300002,2009/10/22,470303
300002,2011/10/10,470302
300002,2014/1/1,710202
300002,2021/7/30,720401
300003,2009/1/22,370501
300003,2021/7/30,370503
300004,2009/10/22,260207
300004,2014/1/1,640209
300005,2009/10/22,350201
300005,2011/1/10,350207
300005,2021/7/30,350208
300006,2009/1/22,370102
300007,2009/10/22,260301
300007,2014/1/1,640301
300007,2021/7/30,640107
300008,2009/10/22,310305
300008,2014/1/1,650401
300009,2009/1/22,370301
300009,2021/7/30,370304
300010,2009/10/22,470303
300010,2014/1/1,710202
300010,2021/7/30,461102
300010,2022/7/29,461103
300011,2009/10/12,260402
300011,2014/1/1,630305
300011,2021/7/30,640501
300012,2009/1/12,510101
300012,2021/7/30,460802
300013,2009/1/12,420801
300013,2021/7/30,420803
300014,2009/1/12,270401
300014,2020/7/24,630305
300014,2021/7/30,630701
300015,2009/1/12,370601
300015,2021/7/30,370604
300016,2009/1/12,370102
300017,2009/10/12,470303
300017,2011/10/10,470201
300017,2013/7/1,320104
300017,2014/1/1,730203
300017,2021/7/30,710301
300018,2009/10/12,260402
300018,2014/1/1,630201
300018,2021/7/30,630803
300019,2009/10/30,220701
300019,2014/1/1,220309
300019,2021/7/30,220316
300020,2009/10/16,470302
300020,2014/1/1,710202
300020,2021/7/30,710301
300021,2009/1/12,110601
300021,2021/7/30,110901
300022,2009/10/16,450102
300022,2014/1/1,450401
300023,2009/10/16,260205
300023,2014/1/1,640203
300023,2017/7/9,490301
300023,2021/7/30,490302
300024,2009/10/16,260106
300024,2014/1/1,640106
300024,2021/7/30,640701
300025,2009/10/14,320104
300025,2014/1/1,730203
300025,2021/7/30,730103
300026,2009/1/16,370102
300026,2017/6/29,370201
300027,2009/10/16,470402
300027,2014/1/1,720102
300027,2021/7/30,720601
300028,2009/10/16,470303
300028,2011/10/10,320102
300028,2014/1/1,730201
300029,2009/12/10,260207
300029,2011/10/10,260403
300029,2014/1/1,630303
300029,2021/7/30,630505
300029,2022/7/29,620404
300030,2009/1/10,370501
